Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_Akustischer_Fruhling,_All_New_Indie,_Apero,_Arkada_Calsın,_Cafe_Libros,_Coffee_and_Chill,_Feelgood_Indie,_Fresh_Finds,_Fresh_Folk,_Front_Left,_Fruhlings_Chillout,_Fruhlingsgefuhle,_Gentle_Acoustic,_Hanging_Out_and_Relaxing,_Indie_Pop,_Indie_Stage,_Infinite_Acoustic,_Its_ALT_Good!,_Lorem,_Lost_In_The_Woods,_Melancolia_Indie,_MostBeautifulSongsintheWorld,_OFF_POP,_POLLEN,_Rockin_Vibes,_Roots_Rising,_The_Indie_List,_The_New_Alt,_The_Stress_Buster,_Totally_Alt,_Totally_Stress_Free,_Ultimate_Indie,_Van_Life,_Wake_Up_and_Smell_the_Coffee,_Wild_and_Free,_Young___Free,_Your_Coffee_Break,_Your_Office_Stereo
midnight love,girl in red,71,861485,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",75,2020-04-14,2020-05-08,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Window,Still Woozy,74,380289,"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",74,2020-04-17,2020-05-08,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time (You and I),Khruangbin,65,546826,"['funk', 'indie soul', 'neo-psychedelic', 'soul']",72,2020-04-27,2020-05-08,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PDLIF,Bon Iver,69,2600981,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'slow core']",77,2020-04-17,2020-05-08,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Happiness In Liquid Form,Alfie Templeman,57,34731,['english indie rock'],54,2020-04-07,2020-05-08,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Photo ID,Remi Wolf,58,16954,['alternative r&b'],60,2020-04-29,2020-05-08,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Figure It Out,Evan Klar,41,1047,['australian alternative pop'],42,2020-04-24,2020-05-08,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
August,Intelligency,68,2926,['belarusian indie'],55,2020-04-03,2020-05-08,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hypochondriac,Fenne Lily,55,54856,"['bristol indie', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",56,2020-03-10,2020-05-08,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Beautiful,Rhye,0,409101,"['downtempo', 'indie soul', 'indietronica', 'shimmer pop']",67,2020-05-08,2020-05-08,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyoto,Phoebe Bridgers,67,202008,"['art pop', 'chamber pop', 'indie folk', 'indie pop', 'indie rock']",71,2020-04-09,2020-05-08,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
IDK You Yet,Alexander 23,80,50483,"['indie r&b', 'pop']",71,2020-04-09,2020-05-08,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling for You,Charlotte OC,53,21874,['vapor pop'],50,2020-04-10,2020-05-08,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Don't Let Me Down,Milky Chance,48,1301280,['german pop'],76,2020-05-01,2020-05-08,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn Bridge To Chorus,The Strokes,65,3184725,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",81,2020-04-06,2020-05-08,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Save Your Tears,The Weeknd,85,20127782,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2020-03-20,2020-05-08,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
First Aid,Gus Dapperton,64,264441,"['bedroom pop', 'indie pop', 'indie poptimism']",82,2020-04-22,2020-05-08,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Black Dog,Arlo Parks,47,55128,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",61,2020-05-04,2020-05-08,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
somebody loves you,Jeremy Zucker,73,882730,"['pop', 'post-teen pop']",84,2020-04-17,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sober,Aquilo,63,218656,"['chamber pop', 'indie anthem-folk', 'indie cafe pop', 'indie r&b', 'vapor soul']",64,2020-03-04,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kerosene!,Yves Tumor,57,78463,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'freak folk', 'hyperpop', 'indietronica', 'new rave']",61,2020-03-09,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dreamland,Glass Animals,68,1115539,"['gauze pop', 'modern rock', 'shiver pop']",74,2020-05-01,2020-05-08,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stella Brown,Jelani Aryeh,63,22711,"['alternative r&b', 'bedroom soul', 'indie r&b']",54,2020-04-03,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fair Chance,Thundercat,62,486584,"['afrofuturism', 'hip hop', 'indie soul']",73,2020-03-17,2020-05-08,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck On You,RAC,62,126830,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nu disco', 'shimmer pop', 'vapor soul']",63,2020-03-11,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gimme Love,Joji,84,2548103,"['alternative r&b', 'viral pop']",85,2020-04-16,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
when i look at you.,Rosie Carney,55,27085,"['chamber pop', 'indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'new americana']",61,2020-03-13,2020-05-08,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rest of My Days,S+C+A+R+R,57,5248,[],48,2020-03-18,2020-05-08,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Wallows,73,722572,"['indie pop', 'modern rock', 'rock']",76,2020-03-20,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
The Difference,Flume,75,1981830,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",78,2020-03-11,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Steps,HAIM,60,894741,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']",71,2020-03-03,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Love in Mine,Big Thief,57,229424,"['art pop', 'brooklyn indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'small room', 'stomp and holler']",65,2020-04-29,2020-05-08,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sun Is Up Forever,Joesef,54,10829,['uk alternative pop'],52,2020-04-23,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Dear April (Side A - Acoustic),Frank Ocean,76,5615950,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-05-08,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesus Christ 2005 God Bless America,The 1975,56,3957948,"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",82,2020-04-03,2020-05-08,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homebody,Kamal.,62,2614,[],49,2020-03-04,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heavy Weather,The Rubens,40,150230,"['australian hip hop', 'australian indie', 'australian pop']",64,2020-04-21,2020-05-08,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Multiply,Love Fame Tragedy,51,15109,['english indie rock'],48,2020-03-19,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Glass,Charlie Cunningham,55,112096,"['british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow']",64,2020-04-17,2020-05-08,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Where You Belong,Little Dragon,62,500336,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie r&b', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",68,2020-03-27,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Held Down,Laura Marling,56,356955,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",66,2020-04-05,2020-05-08,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
If You’re Too Shy (Let Me Know) - Edit,The 1975,78,3957948,"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']",82,2020-04-23,2020-05-08,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Still Here,Kllo,45,60760,"['alternative r&b', 'aussietronica', 'electropop', 'indie r&b', 'indie soul', 'indietronica', 'vapor soul']",57,2020-04-02,2020-05-08,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insomnia,Kllo,4,60760,"['alternative r&b', 'aussietronica', 'electropop', 'indie r&b', 'indie soul', 'indietronica', 'vapor soul']",57,2020-05-07,2020-05-08,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonely Star,Oh Wonder,60,885577,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop']",75,2020-04-03,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aries (feat. Peter Hook and Georgia),Gorillaz,72,5413192,"['alternative hip hop', 'art pop']",81,2020-04-09,2020-05-08,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lucky,Zeph,51,13666,"['indie cafe pop', 'indie pop']",47,2020-04-18,2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Do Right,Cassia,46,22808,"['english indie rock', 'manchester indie']",47,2020-03-13,2020-05-08,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Santa Barbara,Angelo De Augustine,53,29151,"['chamber pop', 'indie folk', 'small room']",55,2020-04-21,2020-05-08,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbrellar,Dua Saleh,57,12717,"['alternative r&b', 'escape room', 'minnesota hip hop', 'sudanese pop']",48,2020-04-17,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jam,Darkstar,41,21198,['bass music'],41,2020-04-30,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandelier,Damien Rice,58,838643,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",67,2020-03-10,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Light Of Love,Florence + The Machine,69,5085976,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",78,2020-04-17,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do What You Like,The Phenomenal Handclap Band,47,9817,['nu disco'],43,2020-05-08,2020-05-08,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overlord,Dirty Projectors,52,199002,"['art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'noise pop']",55,2020-02-26,2020-05-08,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love 4 Nothing,Ted Jasper,35,2691,[],41,2020-04-03,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[Insert Girls Name Here],The Luka State,45,9300,"['english indie rock', 'modern alternative rock']",44,2020-03-06,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Cyanide,Creeper,51,41481,"['british alternative rock', 'pop punk', 'southampton indie']",46,2020-02-28,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm God,Clams Casino,58,143932,"['chillwave', 'experimental hip hop', 'indietronica', 'underground hip hop', 'vapor twitch', 'witch house']",67,2020-04-24,2020-05-08,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battered & Bruised,Circa Waves,54,196511,"['english indie rock', 'indie surf', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",63,2020-03-11,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Home,Somni,53,3089,[],46,2020-03-27,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I disappear in your arms - bonus,Christine and the Queens,59,491992,"['art pop', 'electropop', 'metropopolis', 'shimmer pop']",68,2020-02-27,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cayendo (Side A - Acoustic),Frank Ocean,75,5615950,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2020-04-03,2020-05-08,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Fruit Bats,54,91727,"['canadian indie', 'chamber pop', 'deep new americana', 'freak folk', 'funk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new americana', 'roots rock', 'stomp and holler']",60,2020-04-15,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daydream,The Aces,63,116568,"['dance pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica']",58,2020-03-04,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shameika,Fiona Apple,70,637587,"['art pop', 'chamber pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",75,2020-04-17,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
But There's Still the Moon,Tasha,54,5331,[],42,2020-04-16,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hold It Down,Spencer.,55,18096,['bedroom pop'],50,2020-03-24,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Caution - Radio Edit,The Killers,73,5265906,"['modern rock', 'permanent wave', 'rock']",81,2020-03-12,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Thirty Eight,The Ivy,45,14165,"['hopebeat', 'indie poptimism', 'indietronica']",48,2020-04-24,2020-05-08,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
To Be A Woman Pt. 2,Fenne Lily,47,54856,"['bristol indie', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",56,2020-04-29,2020-05-08,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Running Red Lights (feat. Rivers Cuomo & Pink Siifu),The Avalanches,63,280675,"['alternative dance', 'australian alternative rock', 'australian dance', 'big beat', 'collage pop', 'electronica', 'indietronica', 'new rave']",62,2020-03-18,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Seen It All,Everyone You Know,54,24429,['london indie'],55,2020-03-12,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Nightcrawler,Duke Dumont,65,540363,"['dance pop', 'destroy techno', 'disco house', 'edm', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",73,2020-04-17,2020-05-08,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dream World,The Growlers,0,412169,"['garage rock', 'indie garage rock', 'indie surf']",67,2020-05-08,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My House,Elah Hale,54,2580,[],44,2020-04-16,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"they told us it was hard, but they were wrong. - Edit",Ela Minus,55,10585,"['colombian indie', 'latintronica']",48,2020-04-15,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Brick Road,Dylan Cartlidge,46,2494,['uk alternative hip hop'],34,2020-04-17,2020-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Key to Life on Earth,Declan McKenna,63,487859,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",69,2020-04-14,2020-05-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
