Track,_Artist,_Track_Popularity,_Followers,_Genres,_Artist_Popularity,_Release_Date,_Date,_Total_Playlists,_All_About_Country,_Big_Country,_Breakout_Country,_Country_Drive,_Country_Favourites,_Country_Kind_of_Love,_Country_Rocks,_Fresh_Country,_Hot_Country,_Live_Country,_Nashville_Stripped,_Nashvilles_Worldwide_Hot_50,_New_Boots,_New_Music_Nashville,_New_Traditions_Country_Heroes,_Next_From_Nashville,_PopCo,_Still_Hot,_Texas_Music_Now,_Very_Nearly_Nashville,_Women_of_Country
Be A Light,Thomas Rhett,75,3406124,"['contemporary country', 'country', 'country road', 'modern country rock']",83,2020-03-30,2020-06-21,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
the other girl (with Halsey),Kelsea Ballerini,70,779395,"['contemporary country', 'pop']",77,2020-03-20,2020-06-21,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Champagne Night - From Songland,Lady A,66,2965980,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",75,2020-04-13,2020-06-21,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Me Lately,Filmore,59,24087,"['contemporary country', 'country pop']",61,2020-04-03,2020-06-21,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Whisper My Name,Aaron Watson,40,163356,"['contemporary country', 'country', 'country road', 'modern country rock', 'red dirt', 'texas country']",60,2020-06-19,2020-06-21,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Never Not Had Horses,Corb Lund,26,33234,"['alberta country', 'canadian contemporary country', 'canadian country', 'canadian singer-songwriter', 'cowboy western']",53,2020-06-17,2020-06-21,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Better Than You Found 'Em,Travis Collins,30,12656,"['australian country', 'classic australian country']",44,2020-06-19,2020-06-21,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Bartender,Cady Groves,52,32468,"['alternative pop rock', 'neon pop punk', 'pop emo']",49,2020-05-29,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spur of the Moment,Kylie Frey,51,1856,[],41,2020-05-15,2020-06-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Better Off,Trace Adkins,57,1538322,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",68,2020-03-20,2020-06-21,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Rock and Roses,Levi Hummon,48,15759,"['contemporary country', 'country pop']",58,2020-06-12,2020-06-21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Cold Beer Calling My Name,Jameson Rodgers,67,24150,"['contemporary country', 'country pop']",62,2020-04-14,2020-06-21,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Redwood Tree,Cam,57,139770,"['contemporary country', 'country pop']",60,2020-05-29,2020-06-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,65,2257723,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-29,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Where I'm From,The Reklaws,62,22954,"['canadian contemporary country', 'canadian country', 'contemporary country']",59,2020-04-17,2020-06-21,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,73,3406124,"['contemporary country', 'country', 'country road', 'modern country rock']",83,2020-05-06,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Stranger,Ingrid Andress,62,37072,"['contemporary country', 'country pop']",64,2020-03-27,2020-06-21,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Good Day,Brett Eldredge,58,1124347,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-05-22,2020-06-21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Don't Need To Know,Maddie & Tae,57,549418,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Die From A Broken Heart,Maddie & Tae,69,549418,"['contemporary country', 'country', 'country pop']",69,2020-04-10,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Man Who Loves You The Most,Zac Brown Band,66,2174779,"['contemporary country', 'country', 'country road', 'modern country rock']",78,2020-06-12,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
On Me (feat. Ava Max),Various Artists,78,899124,[],0,2020-05-15,2020-06-21,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Hot Sauce,BRELAND,62,15278,[],65,2020-05-22,2020-06-21,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Comeback,Noah Schnacky,63,30726,"['contemporary country', 'country pop']",60,2020-05-15,2020-06-21,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Hope,Gabby Barrett,49,63764,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-21,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Springtime,Alee,19,5064,"['alberta country', 'canadian contemporary country', 'country pop']",36,2020-06-19,2020-06-21,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Goldmine,Gabby Barrett,39,63764,"['contemporary country', 'country pop']",70,2020-06-19,2020-06-21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ghost Town,Mike Ryan,55,33501,"['contemporary country', 'red dirt', 'texas country']",58,2020-05-15,2020-06-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Second Guessing - From Songland,Florida Georgia Line,73,3773044,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Young Love,Austin Burke,52,10678,"['contemporary country', 'country pop']",53,2020-06-05,2020-06-21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Song About You,Sam Grow,64,5690,['country pop'],53,2020-04-17,2020-06-21,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
In The Woulds (feat. Chase Rice & Lauren Alaina),BRELAND,55,15278,[],65,2020-05-22,2020-06-21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Little More Be Alright,Drew Green,35,135,[],23,2020-06-12,2020-06-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Hard Dirt,Hunter Brothers,43,17987,"['canadian contemporary country', 'canadian country']",47,2020-06-12,2020-06-21,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Can't Stay Here,Tucker Beathard,52,40473,"['contemporary country', 'country pop']",48,2020-05-29,2020-06-21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Deep Summer In The Deep South,Rumer,12,51903,['british singer-songwriter'],48,2020-06-12,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Feelin' That,Ryan Langdon,16,689,['canadian contemporary country'],35,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Happened on a Saturday Night,Tebey,45,10017,"['canadian contemporary country', 'canadian country']",46,2020-06-12,2020-06-21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Better,Nikita Karmen,17,3545,['country pop'],33,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Julianna Calm Down,Dixie Chicks,59,980252,"['contemporary country', 'country', 'country dawn']",73,2020-05-01,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
The World Goes On,Jamie O'Neal,49,75805,"['contemporary country', 'country', 'country dawn', 'country road']",44,2020-05-29,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Say in This,Spencer Crandall,49,28379,"['contemporary country', 'country pop']",56,2020-06-12,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Footprints On The Moon,Gabby Barrett,52,63764,"['contemporary country', 'country pop']",70,2020-06-12,2020-06-21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
We'll Figure It Out,Smithfield,31,27505,"['contemporary country', 'country pop']",43,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Somebody's Gonna,SixForty1,50,596,['country pop'],41,2020-05-01,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good Love,Shy Carter,41,2130,[],52,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,77,2257723,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-05-27,2020-06-21,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Can I Call You Then,Emma White,19,1894,"['baltimore indie', 'country pop']",26,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Going Going Gone,Ryan Griffin,54,7274,"['contemporary country', 'country pop']",49,2020-03-27,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Heartless (feat. Morgan Wallen),Diplo,76,2257723,"['bmore', 'edm', 'electropop', 'moombahton', 'ninja', 'pop']",87,2020-04-17,2020-06-21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Beer:30,Florida Georgia Line,68,3773044,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",84,2020-05-22,2020-06-21,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Girls Like Me (From Songland),Martina McBride,55,801496,"['contemporary country', 'country', 'country dawn', 'country road']",63,2020-05-04,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Hard To Forget,Sam Hunt,75,1817900,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-21,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Grew Up On That,High Valley,57,96031,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",61,2020-03-13,2020-06-21,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,Sam Hunt,68,1817900,"['contemporary country', 'country pop']",79,2020-04-03,2020-06-21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BOOTS,HARDY,64,36996,['contemporary country'],70,2020-05-01,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gaslighter,Dixie Chicks,68,980252,"['contemporary country', 'country', 'country dawn']",73,2020-03-04,2020-06-21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
American Original,Nick Wayne,22,2024,['country pop'],48,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Everybody's Talkin',Clint Black,32,516709,"['country', 'country road', 'country rock']",62,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Colder Than You,Canaan Smith,52,230272,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",58,2020-06-05,2020-06-21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
All Night,Brothers Osborne,58,663771,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",69,2020-05-15,2020-06-21,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabrielle,Brett Eldredge,62,1124347,"['contemporary country', 'country', 'country road', 'modern country rock']",68,2020-04-17,2020-06-21,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Little Lime,Jordan Davis,59,264598,['contemporary country'],74,2020-05-22,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Church In A Chevy,Jordan Davis,61,264598,['contemporary country'],74,2020-05-22,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hard Days,Brantley Gilbert,62,1960088,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2020-06-05,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Build Me A Daddy,Luke Bryan,62,5379080,"['contemporary country', 'country', 'country road']",81,2020-06-12,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Soundtrack to a Small Town Sundown,Tyler Farr,52,515780,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",61,2020-06-05,2020-06-21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wild World,Kip Moore,62,889738,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-03-27,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Feels Like Home,Tyler Rich,35,35991,"['contemporary country', 'country pop']",59,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
She's Mine,Kip Moore,59,889738,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-29,2020-06-21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Country State Of Mind,Josh Turner,45,1760721,"['contemporary country', 'country', 'country road', 'modern country rock']",69,2020-06-17,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i don’t really like your boyfriend,Avenue Beat,62,11678,[],60,2020-05-22,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Someone to Someone,Ward Thomas,43,29179,['british country'],50,2020-05-29,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Something You Ain't Ever Had,Waterloo Revival,49,13284,"['contemporary country', 'country pop']",46,2020-04-24,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Last Time I Say Sorry,Kane Brown,70,2560511,"['contemporary country', 'country road']",82,2020-03-27,2020-06-21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Together We're Strong,Kansas Stone,46,422,['canadian contemporary country'],35,2020-05-29,2020-06-21,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
We Go Driving,Kat Higgins,30,94,[],18,2020-05-15,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Make Em Wanna Change,Adam Sanders,52,22623,"['contemporary country', 'country pop', 'country road', 'modern country rock']",51,2020-06-02,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,65,779395,"['contemporary country', 'pop']",77,2020-03-20,2020-06-21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Midnight Sun,Jordan Brooker,46,1626,['country pop'],46,2020-05-22,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Luckiest,Josh Abbott Band,55,174102,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",58,2020-05-22,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Two Hearts and a Diamond,Jesse Labelle,38,3336,"['alternative pop rock', 'canadian pop']",35,2020-06-12,2020-06-21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Woman in It,Cash Campbell,27,6187,['country pop'],44,2020-05-01,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hometown,Logan Mize,56,56916,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-03-13,2020-06-21,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No Brakes,The Wolfe Brothers,54,13116,['australian country'],49,2020-04-17,2020-06-21,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Halfway Fell,Christie Huff,45,1431,['country pop'],38,2020-06-05,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Prettiest Girl in the World,Logan Mize,42,56916,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Remind You,John Gurney,27,3506,['country pop'],44,2020-06-19,2020-06-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Easy,John King,54,7340,"['contemporary country', 'country pop']",46,2020-05-22,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grew Apart,Logan Mize,60,56916,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']",62,2020-05-01,2020-06-21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Where Do You Go,Kelsey Lamb,30,1276,['arkansas country'],26,2020-05-29,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Steady,Kendra Kay,38,263,['manitoba country'],27,2020-05-08,2020-06-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slow Drowning,Mabes,51,5123,[],54,2020-05-01,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slow Down,Nathan Perry,34,3432,[],25,2020-05-29,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here And Now,Kenny Chesney,72,2989361,"['contemporary country', 'country', 'country road']",80,2020-05-01,2020-06-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the other girl (with Halsey) [the other mix],Kelsea Ballerini,69,779395,"['contemporary country', 'pop']",77,2020-03-19,2020-06-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
When You're My Age (feat. Hillary Lindsey & Liz Rose),Lori McKenna,50,36861,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']",53,2020-05-01,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Waiting for the Sun,My Sun and Stars,40,20255,[],44,2020-04-24,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
What Are You Gonna Tell Her?,Mickey Guyton,50,28248,"['contemporary country', 'country pop']",58,2020-03-06,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wishin' I Was Fishin',Lucas Hoge,33,12326,[],28,2020-05-29,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Don't Fight,Lost Saints,28,80,[],16,2020-06-12,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
She’d Wanna Leave,Mickey Lamantia,27,4335,"['red dirt', 'redneck', 'roots americana']",40,2020-05-29,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cowgirl,Nice Horse,10,1785,['alberta country'],17,2020-06-19,2020-06-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Angel in White Unaware,Michael Shynes,28,4264,[],56,2020-05-22,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here,Mitchell Tenpenny,57,147660,"['contemporary country', 'heartland rock']",71,2020-04-10,2020-06-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Once In a Lifetime,Mac McAnally,45,2299,[],38,2020-05-22,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Champagne Night - From Songland,Lady A,38,2965980,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",75,2020-06-12,2020-06-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red White Blue Jean American Dream,Kip Moore,58,889738,"['contemporary country', 'country', 'country road', 'modern country rock']",72,2020-05-15,2020-06-21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning,Kimi Most,30,102,[],18,2020-05-22,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Still Had It,Kolby Cooper,56,21652,"['contemporary country', 'red dirt', 'texas country']",59,2020-05-25,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In My Veins,Lauren Alaina,55,369512,"['contemporary country', 'country', 'country dawn', 'country road']",75,2020-03-06,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Take,Kristin Carter,31,456,[],28,2020-04-24,2020-06-21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiss Kiss,Madeline Merlo,43,18131,"['canadian contemporary country', 'contemporary country', 'country pop']",44,2020-04-24,2020-06-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Reason,Maoli,43,38283,"['jawaiian', 'polynesian pop']",55,2020-05-22,2020-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
